1.44	4.4	0.52	140
1.13	3.3	0.3	160
1.76	3.1	0.28	169
1.19	4.3	0.45	154
1.47	4.8	0.55	149
0.78	5.3	0.7	140
1.86	4.7	0.42	150
0.88	2.4	0.19	183
1.86	4.3	0.44	160
1.34	4.3	0.28	159
0.99	4	0.31	173
2.04	3.5	0.29	164
1.13	4.5	0.48	157
1.53	5.2	0.61	149
1.81	5.1	0.6	151
1.72	5	0.57	152
1.23	4.8	0.54	154
2.14	5.2	0.63	150
1.88	2.8	0.11	168
1.8	2.7	0.22	177
1.1	3.7	0.37	162
1.81	4.4	0.48	154
1.67	5	0.57	153
1.98	4.8	0.42	170
1.67	5.1	0.62	150
1.1	5.6	0.69	146
1.71	4.8	0.4	173
2.51	4.3	0.36	177
1.13	3.7	0.24	183
1.12	4	0.38	169
0.61	6.3	0.85	138
1.93	4.6	0.45	156
1.2	3.9	0.35	165
1	4.7	0.49	154
0.79	5.4	0.68	143
0.4	6	0.73	140
1.43	4.2	0.45	155
0.12	6.2	0.94	132
2.05	4.8	0.52	158
1.77	4.8	0.44	168
1.71	5.3	0.56	159
1.21	6.8	1.11	131
1.58	7.5	1.2	135
2.03	5.7	0.67	155
1.85	5.4	0.59	157
1.55	4.8	0.51	155
1.54	6.8	1.1	132
1.4	6.3	0.87	142
2.09	4.7	0.48	160
1.5	6	0.9	138
0.94	6.6	1.04	131
1.19	6.4	0.94	136
1.74	7.1	1.26	130
0.88	6.8	1.02	132
1.91	6	0.88	141
1.43	5.8	0.82	140
1.22	7.2	1.15	131
0.45	6.1	0.77	142
1.75	5.9	0.76	144
1.63	4.9	0.63	137
1.8	4.7	0.5	160
1.64	5.7	0.73	143
1.19	5.2	0.63	145
1.42	4.9	0.59	149
1.63	5.8	0.8	141
0.54	7.6	1.3	125
1.53	7.4	1.25	130
2.07	5.3	0.47	171
2.18	4.1	0.31	180
1.53	4.1	0.38	166
1.48	4.5	0.48	155
1.65	5.9	0.95	134
1.65	5.8	0.73	148
1.75	5.6	0.69	151
1.39	6.8	0.96	136
1.88	5.8	0.56	164
2.22	4.9	0.49	169
1.64	4.8	0.45	166
1.74	5.2	0.53	165
1.88	4.7	0.39	175
1.98	7.1	0.17	84
1.67	5.3	0.34	153
1.85	7.6	0.29	160
1.19	7.6	0.18	88
1.22	3.7	0.4	155
1.78	5	0.45	151
0.76	3.7	0.35	161
1.43	4.3	0.54	144
2.11	6.1	0.84	143
0.96	5.5	0.68	143
1.44	4.8	0.52	151
1.3	4.3	0.34	156
1.07	4	0.4	157
1.22	3.5	0.35	153
1.33	3.4	0.33	156
1.72	3.6	0.35	161
1.62	4.8	0.55	152
1.11	5.5	0.65	148
1.71	5	0.63	152
1.34	6.3	0.84	140
1.47	6.8	0.96	143
2.81	5.9	0.81	155
2.17	5.8	0.57	168
2.65	5.9	0.48	160
2.04	4.9	0.49	164
2.19	5.3	0.44	175
1.76	5.3	0.39	163
2.54	4.5	0.34	73
1.73	9.7	0.84	92
1.51	7.6	0.5	89
0.66	7.6	0.32	89
1.14	4.4	0.41	169
1.65	4.7	0.46	163
0.95	4.8	0.45	165
1.46	5.1	0.56	156
1.52	4.9	0.35	177
1.32	4.5	0.35	173
1.05	4	0.3	176
1.26	4.3	0.43	158
1.8	3.6	0.31	169
1.19	4.3	0.48	155
1.66	4.9	0.4	175
2.07	3.5	0.25	183
0.7	4.7	0.42	166
1.65	4.8	0.51	157
1.21	4.8	0.51	154
1.98	3.3	0.3	163
2.01	2.6	0.15	179
1.65	10.5	0.15	91
0.81	4	0.46	140
1.02	3.8	0.38	161
1.42	10.3	0.16	145
1.54	3.9	0.38	158
1.22	3.6	0.33	162
1.44	3.5	0.31	164
1.03	2.8	0.29	160
1.42	2.8	0.3	156
1.19	3.2	0.32	153
1.34	3.3	0.35	141
1	3.7	0.39	150
0.59	4.8	0.55	149
0.98	4.7	0.48	150
1.36	3.7	0.29	160
1.01	2.2	0.27	164
0.75	4.4	0.45	155
1.5	4.9	0.55	153
1.68	3.7	0.32	166
1.7	3.1	0.21	180
1.17	3.9	0.32	173
0.82	4.6	0.5	152
1.68	5.1	0.59	152
2.27	4.1	0.37	176
2.08	4.3	0.22	134
2.15	8.5	0.73	90
1.49	7.9	0.66	89
1.73	6.6	0.56	87
1.3	6.1	0.34	85
1.68	5.8	0.21	82
1.69	5.5	0.17	80
1.81	3.2	0.29	94
1.13	3.5	0.28	92
2.06	7.1	0.15	84
1.42	6.2	0.16	82
1.68	5.7	0.17	80
1.14	3.3	0.34	111
1.36	4	0.4	105
0.99	3.5	0.32	140
1.24	3.2	0.33	160
0.95	4.7	0.53	150
1.5	4.3	0.23	167
1.65	3.7	0.17	130
1.67	8.1	0.42	89
1.36	10.9	0.31	93
1.02	9.6	0.27	93
1.02	9.1	0.22	92
1.28	3.3	0.37	125
1.52	5.4	0.78	100
1.29	5.8	0.8	97
1.64	5.8	0.78	94
1.27	6	0.76	92
1.52	5.8	0.74	94
1.15	5.2	0.49	91
1.71	4.3	0.29	89
1.48	3.4	0.26	178
1.97	3.5	0.26	183
2.02	7.6	0.28	87
1.43	8.6	0.18	89
1.34	3	0.24	175
1.87	3.9	0.37	158
1.56	4.1	0.44	155
1.46	4	0.33	175
1.31	3.9	0.34	172
0.82	4.9	0.37	173
1.91	4.4	0.35	177
1.46	4	0.29	180
1.45	4	0.29	177
1	4.2	0.36	168
1.08	3.6	0.26	178
1.03	3.9	0.33	168
0.96	3	0.19	182
0.51	4	0.38	156
0.97	3.3	0.19	75
0.76	4.5	0.51	103
0.72	6.8	0.93	95
0.8	7.1	0.59	90
1.01	5.6	0.63	90
1.08	6.2	0.5	89
1.28	5.2	0.52	89
1.25	5.1	0.48	88
1.56	5.2	0.53	90
1.28	5.1	0.41	89
1.72	4.6	0.38	88
1.4	4.4	0.31	89
1.67	4.3	0.25	86
1.86	3.1	0.29	169
2.01	4.2	0.39	161
1.81	4.8	0.32	81
1.77	7.8	0.33	88
1.11	7	0.24	86
1.68	3.3	0.34	165
1.56	11.9	0.16	94
1.58	11.1	0.16	93
1.34	10.3	0.25	103
0.85	3.7	0.35	104
0.82	3.9	0.4	98
0.79	4.3	0.38	93
0.76	3.8	0.31	91
0.74	4.3	0.37	90
0.79	4.2	0.32	91
0.82	3.8	0.3	92
0.87	3.8	0.27	90
0.81	3.3	0.27	90
1.06	3.6	0.26	87
1.09	3.2	0.26	88
1.15	7.3	0.22	95
1.09	2.8	0.16	71
1.33	3.4	0.19	75
1.02	2.5	0.29	161
1.18	2.6	0.31	154
1.31	7.7	0.2	141
1.35	2.7	0.29	161
1.35	3.3	0.29	158
1.32	7.7	0.2	142
1.66	3.1	0.19	184
1.68	3.2	0.12	165
1.66	3.7	0.23	75
1.23	5.5	0.38	84
1.53	5.8	0.35	84
1.23	6	0.34	86
1.47	6.2	0.29	86
1.14	6.4	0.52	124
1.26	3.8	0.42	138
0.99	3.6	0.33	164
1.38	3.9	0.37	157
0.95	3.8	0.3	163
1.41	5.8	0.16	81
0.87	4.4	0.36	84
0.98	6.5	0.33	86
0.79	4.1	0.33	80
0.93	3.9	0.3	78
0.84	4.2	0.32	80
1.15	4.2	0.35	82
1.21	5	0.49	85
1.47	5.6	0.64	89
1.08	5.2	0.5	91
1.37	6	0.31	85
1.23	6.5	0.23	85
1.84	6.1	0.17	83
1.71	3	0.22	75
1.93	5	0.45	82
1.68	5.5	0.41	83
1.76	7.1	0.31	86
1.51	7.5	0.25	88
1.65	6.9	0.23	86
1.61	6.7	0.2	85
1.5	6.8	0.16	84
1.51	6.5	0.25	85
0.96	7.1	0.3	88
1.25	6.5	0.33	134
1.15	3	0.33	142
1.43	6.8	0.28	117
1.04	6.5	0.22	143
1.3	2.3	0.25	171
0.74	2.8	0.32	139
1.35	2.6	0.32	141
1.25	3.5	0.26	181
1.52	3.6	0.25	179
1.27	4	0.32	173
1.43	4.1	0.39	157
1.29	4.1	0.31	177
1.3	6.5	0.14	163
1.18	7	0.22	142
1.11	3.7	0.34	160
1.28	3.8	0.37	159
0.83	5.2	0.61	146
1.27	3.6	0.29	161
1.04	2.7	0.15	181
1.53	2.9	0.16	181
1.43	3.2	0.24	174
1.53	2.6	0.22	79
1.28	6.8	0.18	88
1.67	5.2	0.34	82
1.3	5.7	0.36	84
1.62	6.2	0.31	84
1.14	6.2	0.29	84
1.63	5.9	0.19	82
1.09	3.5	0.24	76
1.65	6.7	0.28	85
0.91	6.8	0.27	86
1.48	6.7	0.22	85
0.87	6.7	0.2	86
1.36	6.7	0.18	85
0.84	6.3	0.17	84
1.37	5.5	0.17	80
0.9	5.4	0.17	80
1.3	5.6	0.17	81
0.99	5.5	0.18	82
1.27	4.5	0.51	152
1.21	4	0.37	160
1.52	4	0.42	157
1.31	2.9	0.27	165
1.63	3.7	0.36	162
1.34	5	0.55	153
1.65	5.9	0.97	131
1.64	6.3	0.86	138
1.79	5	0.5	154
1.73	4.4	0.4	167
1.61	4.6	0.44	155
1.78	3.4	0.31	168
1.28	4.6	0.52	150
1.76	4.2	0.42	157
1.71	3.7	0.31	160
1.84	2.5	0.29	162
1.4	6.9	0.27	109
1.7	9.3	0.26	107
1.27	4.1	0.35	157
1.75	3.2	0.29	170
0.97	3.7	0.29	159
1.63	9	0.17	92
0.98	3.4	0.39	120
1.4	4.4	0.5	150
0.85	6.1	0.82	138
1.28	5.2	0.6	151
1.11	4.4	0.29	179
1.41	3.2	0.27	170
1.17	7.2	0.15	85
1.14	7.9	0.16	88
1.03	4.4	0.5	153
0.53	6.4	0.92	134
1.47	5.7	0.7	147
1.88	4	0.2	171
1.87	4.4	0.27	173
1.47	9	0.34	92
1.35	4.5	0.45	159
1.21	4	0.37	164
1.63	4.6	0.46	159
1.66	4.8	0.48	158
1.74	4.3	0.36	172
1.65	4.3	0.32	180
1.96	8	0.25	101
0.96	7.7	0.27	88
1.47	7	0.22	86
1.5	3.7	0.33	156
1.82	6.3	0.22	90
0.99	3.3	0.31	93
1.67	3.7	0.34	89
0.94	5.3	0.71	101
1.46	4.7	0.57	102
0.84	4.9	0.43	91
1.44	5	0.25	82
1	5.7	0.17	81
1.7	3.4	0.27	80
0.99	4.9	0.24	81
1.45	5.9	0.29	84
0.94	6.5	0.29	86
1.14	6.6	0.28	86
1.01	6.9	0.28	88
1.29	6.8	0.26	87
1.32	6.5	0.22	86
1.6	6.1	0.18	83
1.64	5.6	0.18	81
1.58	4.1	0.41	89
1.71	5.2	0.6	92
1.51	4.9	0.51	89
1.75	6.8	0.36	87
1.49	6.8	0.36	88
1.76	7	0.34	88
1.25	6.8	0.29	87
1.73	6.5	0.23	85
1.15	6.4	0.22	84
1.8	4.3	0.48	96
1.21	4.5	0.41	86
1.72	4.5	0.43	92
0.98	5.1	0.27	86
1.63	5.2	0.24	88
1.03	2.7	0.26	169
1.46	2.9	0.27	166
0.8	3.4	0.29	164
1.28	3	0.28	163
1.27	2.6	0.29	160
1.12	1.9	0.28	164
0.87	10.5	0.26	119
0.85	2.3	0.31	107
1.09	3.6	0.33	103
0.8	3.3	0.29	96
1.02	3.5	0.27	89
1.09	3.9	0.26	86
1.38	2.7	0.26	86
1.27	2.9	0.26	86
1.75	3.1	0.15	91
1.52	5.4	0.19	80
1.88	3.8	0.2	97
1.55	7	0.36	86
1.71	6.5	0.26	84
1.13	6.8	0.21	86
1.84	6.7	0.18	84
1.42	3.3	0.31	158
1.79	3	0.28	164
1.33	4.3	0.31	154
1.88	7.4	0.18	151
1.2	3.1	0.28	168
1.85	7.4	0.19	149
1.53	7.2	0.16	86
1.83	7.4	0.17	87
1.4	6.7	0.19	153
1.84	2.7	0.24	175
1.26	4	0.29	157
1.67	3.2	0.26	171
1.25	4.5	0.47	157
0.98	5.7	0.72	142
1.09	4.9	0.43	169
1.24	5	0.31	165
1.53	4.6	0.4	171
1.62	3.6	0.22	184
1.7	4.6	0.31	158
1.49	8.3	0.17	90
1.58	4.3	0.52	151
1.29	5.1	0.57	150
2.06	4.4	0.25	169
1.88	4	0.25	178
2.15	8.2	0.47	89
1.36	7.6	0.3	89
1.83	6.8	0.23	85
1.65	6.1	0.2	82
1.83	5.6	0.17	80
1.09	3.1	0.34	104
1.69	3.6	0.31	94
1.35	5.3	0.19	82
1.8	4.7	0.25	87
1.24	3.2	0.25	85
1.44	6.3	0.22	91
0.87	6.7	0.18	88
1.26	5.7	0.18	83
1.05	5.2	0.19	81
1.05	4.6	0.2	80
0.97	3	0.33	134
0.88	3	0.32	143
1.39	3	0.17	180
0.97	2.8	0.22	177
0.94	3.1	0.22	177
1.19	3.1	0.29	161
1.07	3.3	0.27	166
1.19	2.5	0.26	169
1.18	2.7	0.27	167
1.2	3.2	0.31	154
1.67	2.6	0.18	185
1.69	3	0.29	161
1.88	3.6	0.16	121
1.57	4.9	0.2	78
1.81	2.5	0.13	174
1.41	4	0.41	162
1.83	3.9	0.34	174
1.67	4.4	0.3	178
2.18	5.3	0.43	102
1.76	7.1	0.55	86
2.05	6.5	0.38	83
1.52	6.8	0.31	86
1.84	6.8	0.24	85
1.26	6.7	0.26	85
1.78	6.4	0.29	85
1.29	6.4	0.39	86
1.5	5.9	0.28	84
1.08	5.3	0.21	82
1.24	4.8	0.23	86
0.98	5.1	0.25	92
1.05	2.8	0.32	112
1.09	5.5	0.2	82
1.7	5.2	0.26	86
1.06	4.7	0.39	84
1.12	6.3	0.33	85
1.16	7.3	0.31	88
1.06	6.5	0.26	86
1.62	5.8	0.17	168
1.78	3.9	0.28	76
1.73	3.8	0.25	186
1.12	4.8	0.48	163
2.05	4.6	0.44	169
2.45	4.4	0.25	170
2.44	4.3	0.31	182
0.7	5.8	0.68	151
2.65	4.8	0.35	172
2.04	4.4	0.33	183
1.87	10	0.22	92
1.62	3.5	0.27	180
1.85	4	0.36	168
1.65	3.3	0.15	172
1.55	4.6	0.4	171
1.45	4.8	0.38	177
1.67	4.9	0.38	84
1.24	7.5	0.43	91
1.15	6.6	0.35	87
0.98	6.4	0.25	85
0.91	6.5	0.2	85
1.02	3	0.2	184
0.94	4	0.37	165
1.03	3.8	0.34	161
1.25	4.1	0.44	154
1.3	4.4	0.46	155
1.4	3.7	0.3	162
1.66	3.1	0.16	71
1.14	4.6	0.18	78
1.37	3.3	0.34	163
1	4.1	0.45	152
1.39	5.4	0.73	143
1.79	4.4	0.45	158
1.84	4.4	0.33	178
1.92	3.9	0.28	181
1.59	5.4	0.73	146
1.77	5.4	0.66	150
1.98	6	0.78	149
1.76	5.1	0.52	160
2.84	9	0.67	90
2.12	9.8	0.74	93
1.67	7.2	0.46	88
1.12	7	0.37	87
1.81	4.6	0.45	165
1.82	4.8	0.49	162
1.69	4.1	0.4	164
1.43	4.6	0.5	155
1.27	4.6	0.45	159
1.26	3.6	0.36	156
0.97	3.9	0.45	128
1.71	4	0.48	137
1.2	3.7	0.35	156
1.13	4.2	0.41	154
1.6	2.4	0.33	131
1.79	4.5	0.65	126
1.45	4.8	0.63	142
1.32	5.7	0.7	144
1.67	3.3	0.29	161
1.95	4.3	0.54	113
1.71	5	0.48	95
1.82	5.7	0.38	89
1.65	3.9	0.37	154
1.8	11.1	0.33	127
1.69	6.6	0.27	86
1.69	6.8	0.27	87
1.35	4.9	0.68	108
1.39	6.5	1.06	102
1.29	6.9	1.2	104
0.94	6.8	1.16	114
1.05	6.5	1.09	111
1.06	5.6	0.72	105
1.33	4.1	0.49	138
1.13	4.3	0.49	146
1.36	4.2	0.44	154
1.2	4	0.43	152
1.5	5.9	0.99	127
0.89	5.1	0.6	143
1.1	5.9	0.84	137
1.07	4.9	0.51	158
1.07	6.4	0.99	133
1.12	4.8	0.42	167
1.63	4.4	0.32	181
1.68	4.3	0.39	167
1.84	5.3	0.53	164
1.62	5.8	0.76	146
1.72	6	0.75	150
1.82	5.2	0.48	168
1.91	4.7	0.41	170
1.7	3.2	0.19	181
1.99	3.3	0.14	169
1.95	4.3	0.3	74
2.21	4.6	0.47	79
1.93	7.9	0.71	89
1.91	4.7	0.41	170
1.7	3.2	0.19	181
1.99	3.3	0.14	169
1.95	4.3	0.3	74
2.21	4.6	0.47	79
1.93	7.9	0.71	89
2.1	6.6	0.69	87
1.86	6.9	0.56	87
1.87	6.5	0.36	85
1.74	5.2	0.4	85
1.73	5.7	0.33	88
1.69	5.7	0.29	83
1.54	6.9	0.27	87
1.4	6.8	0.25	86
1.25	4.1	0.52	123
1.39	4.8	0.65	116
1.15	4.4	0.56	125
1.28	4.1	0.44	143
1.28	3.6	0.35	155
1.45	4	0.3	176
1.34	3.5	0.23	176
1.32	2.7	0.28	164
0.99	4.1	0.45	148
1.24	3.5	0.34	159
1.19	4.3	0.44	156
1.82	4.6	0.44	153
1.58	3.9	0.21	174
1.84	3.9	0.15	162
1.02	4	0.32	174
1.86	4.1	0.42	163
1.47	5.3	0.57	157
2.2	5.7	0.68	155
1.88	5.2	0.4	155
1.79	5.2	0.46	172
2.04	5.1	0.51	169
1.9	4.5	0.38	176
1.82	4.2	0.38	170
1.74	4.2	0.17	157
1.77	4	0.32	177
1.41	10.2	0.19	94
1.4	7.2	0.33	91
1.06	6.5	0.28	88
1.45	6.8	0.26	88
0.66	3.6	0.42	132
1.16	5.8	0.93	128
1.21	5.6	0.75	134
1.27	4.6	0.52	144
0.91	3.7	0.42	119
1.59	6.4	0.93	97
1.26	8.5	1.03	93
1.43	7.6	0.83	92
0.98	6.1	0.55	89
1.45	5.2	0.49	87
1.25	5.3	0.36	84
1.62	5.4	0.23	82
1.68	6.4	0.58	87
1.68	6.5	0.63	88
1.37	6.1	0.52	87
1.64	5.9	0.3	83
1.39	5.5	0.36	84
1.73	6.9	0.32	88
1.73	6.4	0.26	85
1.93	3	0.17	179
2.03	3.3	0.13	166
1.95	8.1	0.45	89
2.17	7.5	0.55	88
1.62	7.5	0.6	89
1.64	7	0.39	88
1.35	6.3	0.31	85
1.66	4	0.32	177
1.2	5.1	0.65	146
1.89	5.2	0.62	148
1.72	5.2	0.71	141
1.22	6.2	0.93	134
0.6	5.8	0.85	100
1.47	7.2	1.1	96
1.38	8.5	1.46	96
1.6	7.7	1.09	95
0.55	6.8	0.57	92
2.69	8.9	1.02	90
2.9	13.3	1.02	90
1.74	9.5	1.39	93
0.74	6.9	0.8	93
1.06	6.8	0.43	89
1.37	6.5	0.34	91
1.16	4.7	0.4	84
1.24	5.2	0.66	99
1.06	5.2	0.47	89
1.23	4.1	0.47	111
1.05	4	0.42	105
1.3	4.3	0.46	102
1.1	4.3	0.44	96
1.65	4.4	0.29	92
1.51	3.7	0.17	127
1.83	3.6	0.15	171
0.71	5.1	0.53	161
1.92	4.7	0.45	162
1.37	7.3	0.15	86
1.31	3	0.29	170
0.84	4.5	0.42	165
1.8	5.2	0.64	149
0.24	5.7	0.72	140
1	5.2	0.65	144
1.15	4.7	0.51	150
1.56	4.5	0.6	146
1.82	4.9	0.46	169
0.22	7.4	1.17	127
2.15	5.6	0.63	161
1.82	5.3	0.39	165
1.97	4.8	0.47	166
1.94	5.4	0.61	153
1.74	4.8	0.49	159
1.69	4.8	0.47	164
1.5	4.7	0.5	156
1.71	4.7	0.53	152
1.75	5.3	0.63	151
1.9	4.4	0.38	172
0.55	7	1.12	130
1.78	5.6	0.7	146
2.51	5.2	0.63	157
1.93	4.3	0.41	165
1.84	4.9	0.52	156
1.55	5.3	0.61	154
1.92	5.2	0.56	160
0.62	6.6	0.92	136
0.55	7	0.99	138
2.06	5.8	0.77	150
2.09	5.9	0.84	143
0.86	5.3	0.56	154
1.6	5.6	0.68	147
1.43	7	1.25	129
1.19	5.4	0.64	149
1.55	6.5	0.97	136
0.82	6.9	0.95	134
1.61	5.4	0.66	150
1.46	5.2	0.59	150
1.35	4.6	0.45	161
1.49	3.4	0.22	181
1.47	3.6	0.21	73
0.87	6.3	0.44	85
0.87	6.9	0.38	86
0.75	4.9	0.65	100
1.2	6.5	1.1	104
1.03	6.9	1.15	101
0.82	6.5	1.09	116
0.51	5.3	0.64	110
1.4	4.3	0.54	128
0.78	5.2	0.71	138
1.28	4.6	0.48	149
1.56	4.4	0.57	141
0.55	5.8	0.86	134
1.64	3.4	0.25	176
1.82	2.8	0.25	173
0.95	4.1	0.42	158
1.83	4	0.38	163
1.68	4.8	0.39	79
1.46	6.3	0.7	89
0.54	6.1	0.57	90
1.12	6	0.36	89
0.7	5.7	0.18	81
1.21	5.1	0.17	79
0.4	3	0.32	139
0.98	3.3	0.33	121
0.76	3	0.32	112
0.98	9	0.17	92
1.01	9	0.18	93
1.05	2.7	0.27	90
0.96	3.3	0.33	115
1	3.6	0.38	115
1.06	3.7	0.36	114
1.25	3.3	0.32	109
1.65	3	0.32	147
1.09	4.2	0.3	98
1.29	3.6	0.3	96
1.21	4	0.29	94
1.7	3.6	0.39	145
1.09	3.7	0.4	133
1.7	3.3	0.34	125
1.16	3	0.29	95
1.68	3.3	0.29	93
0.67	4.4	0.28	86
1.13	6.5	0.36	90
0.59	6.7	0.45	92
1.37	5.9	0.69	96
0.41	5.6	0.66	94
1.1	6	0.78	94
0.34	7	1.04	98
0.52	6.3	0.89	98
0.76	6.5	0.91	96
0.75	6.8	1.04	99
0.54	7.5	0.75	94
0.66	4.9	0.74	123
0.94	5.2	0.68	101
1.04	7.8	0.35	92
1.13	7.3	0.32	89
0.98	4.3	0.27	95
1.23	5.3	0.55	83
0.92	7.5	0.64	90
1.28	7	0.36	90
1.07	6.3	0.33	89
1.34	5	0.44	89
0.94	3.3	0.15	170
1.47	3.8	0.3	178
1.26	5.5	0.4	172
2.15	3.8	0.15	163
1.73	7.1	0.5	87
1.78	7.1	0.4	86
1.12	9.2	0.29	92
1.77	8.5	0.3	91
1.03	7.6	0.28	89
1.57	7.4	0.25	87
0.95	6.8	0.19	85
1.83	3	0.25	178
1.35	4.4	0.47	157
1.49	4.7	0.51	151
1.07	4.7	0.55	149
0.95	4.9	0.51	160
0.86	5.3	0.66	145
0.52	6.5	0.9	136
0.93	6.1	0.78	142
1.14	5.7	0.72	143
1.27	5	0.55	151
1.38	9.3	0.21	134
0.97	2.5	0.33	124
0.91	3.7	0.41	119
0.75	4.5	0.39	103
0.78	4.8	0.26	90
0.93	5.9	0.56	94
0.42	7	0.49	95
1.26	7.7	0.39	94
1.23	7.4	0.28	93
1.57	6.8	0.21	90
1.29	6.7	0.21	90
1.64	4.1	0.45	153
0.96	4.5	0.44	158
1.78	3.6	0.29	161
1.41	4.4	0.62	126
1.07	4.8	0.66	134
0.48	3.4	0.32	147
1.7	3.6	0.38	137
1.49	3.6	0.38	126
1.55	4	0.47	118
1.11	4	0.4	116
1.24	3.2	0.37	118
0.96	4.2	0.5	137
1.01	3.7	0.4	144
0.8	4.7	0.51	151
0.93	4	0.38	160
0.92	4	0.44	152
1.03	4.1	0.4	153
0.87	3.4	0.31	155
0.94	5.3	0.26	148
0.87	2.8	0.32	139
1.01	10.2	0.17	94
1.12	9.3	0.17	92
1.17	8.6	0.17	91
1.47	3.6	0.33	155
1.21	3.5	0.29	162
1.48	3.6	0.36	158
1.02	3.8	0.39	150
1.87	4	0.45	142
1.42	3.6	0.34	154
1.77	3.3	0.31	151
1.5	2.7	0.26	170
1.17	5.6	0.79	141
1.05	5.2	0.6	148
2.01	4.7	0.48	157
1.76	4.2	0.41	159
1.51	5.3	0.68	146
1.69	3.7	0.27	168
1.86	7.5	0.12	90
1.36	7	0.15	85
1.4	6.5	0.18	83
0.82	7.3	0.15	86
1.02	6.5	0.16	83
0.87	3.9	0.29	78
0.94	4.8	0.59	92
0.83	6.4	0.97	97
0.96	7.1	1.19	100
0.68	6.7	0.78	94
0.98	5.8	0.71	97
1.2	5.2	0.59	94
1.03	4.2	0.4	89
1.28	4.7	0.42	86
0.88	5.1	0.29	81
1.2	6.4	0.29	84
1.3	5.7	0.17	81
1.63	4.7	0.18	78
0.95	15.2	0.19	99
1.68	13.3	0.21	138
1.04	4.1	0.32	178
1.63	5.4	0.65	150
1.62	5.8	0.77	144
1.68	5.8	0.79	142
1.73	3.9	0.33	168
1.38	4.8	0.52	153
0.75	6.6	1.11	130
0.63	5.2	0.63	144
0.99	5.5	0.62	149
1.11	4	0.24	182
0.74	4.4	0.5	153
1.21	4.7	0.47	158
1.48	4	0.25	183
0.91	3.4	0.26	172
0.91	3.3	0.26	166
0.48	3.6	0.34	158
0.97	3.2	0.29	161
0.67	3.1	0.33	138
0.56	4	0.43	139
0.69	3.2	0.27	164
1.64	3	0.32	114
1.77	3.4	0.33	112
1.22	3.3	0.31	105
1.75	4.4	0.38	78
1.4	6.4	0.77	89
1.4	6	0.67	89
1.2	4.9	0.46	85
1.69	5.2	0.54	86
1.78	6.3	0.71	88
2.31	8.9	1.11	92
1.84	8	1.07	92
1.74	7.4	0.84	90
1.69	7.4	0.51	89
1.84	7.6	0.53	88
1.31	4.8	0.51	84
1.47	5.4	0.56	88
0.99	5.6	0.34	82
0.96	8.1	0.22	90
0.86	3.5	0.3	174
1.51	3.6	0.16	135
1.56	7.1	0.56	86
1.15	7.2	0.42	87
0.88	6.6	0.29	86
0.98	9	0.24	92
1.01	3.2	0.24	78
0.94	4.1	0.5	115
1.31	4.8	0.52	93
1.1	5.1	0.46	90
1.46	4.4	0.44	92
1.19	4.7	0.41	90
1.55	4.4	0.41	90
1.55	4.7	0.32	88
1.61	4.8	0.31	84
1.37	7.1	0.3	89
1.72	7.5	0.98	92
1.67	7.5	0.81	90
1.66	7.2	0.73	89
1.7	8.5	0.88	91
0.91	7.6	0.66	90
1.43	6.9	0.67	89
1.01	6.9	0.65	89
1.37	6.2	0.63	86
0.94	6.9	0.74	89
0.89	6.1	0.55	88
0.77	6.1	0.3	85
0.93	6.5	0.26	85
0.71	4.3	0.4	86
0.74	4.4	0.34	81
0.75	4.2	0.35	94
0.81	4.5	0.22	80
0.84	4	0.21	77
0.97	6.9	0.15	85
1.01	6.3	0.13	168
1.48	8.1	0.15	88
1.07	5.2	0.17	79
1.1	3.2	0.3	164
1.59	3	0.28	163
1.47	4	0.34	154
1.73	4.6	0.43	83
1.69	5.8	0.36	83
1.48	7.5	0.29	84
1.91	7.7	0.72	89
1.74	7.1	0.59	87
1.7	7.4	0.48	89
1.52	7	0.34	87
1.32	6.5	0.28	85
1.26	6.6	0.21	85
1.17	6.5	0.18	84
1.38	6.1	0.23	145
1.11	3.3	0.29	160
1.69	2.9	0.27	166
1.07	2.6	0.16	184
1.09	2.3	0.19	183
1.72	2.5	0.1	158
1.28	5.7	0.28	82
0.91	8.2	0.21	90
1.02	4	0.32	80
0.76	6.9	0.28	87
0.98	6.5	0.24	86
0.87	5.8	0.19	84
1.05	5.4	0.18	82
1.1	7	0.17	86
1.03	5.7	0.21	84
1.22	5.2	0.19	81
1.22	4.3	0.34	81
1.32	5.1	0.45	84
1.13	5.1	0.45	85
1.42	5.7	0.32	82
1.12	6.3	0.25	85
1.44	6.3	0.22	83
1.19	6.6	0.3	88
1.61	6.8	0.26	89
1.32	4.6	0.37	81
1.68	6.3	0.6	87
0.88	7.9	0.49	91
1.25	6.9	0.33	87
1.12	4	0.23	175
1.7	5.7	0.51	83
1.14	6.5	0.33	84
1.69	7.2	0.32	86
0.89	7.4	0.24	87
1.16	3.6	0.39	151
0.92	4.1	0.53	126
1.3	4	0.44	137
1.25	6.4	0.22	145
1.54	2.3	0.26	86
1.18	4.4	0.38	86
1.03	5.3	0.23	81
0.75	4.7	0.51	151
1.26	5.2	0.6	149
1.35	5.3	0.6	151
1.71	3.8	0.24	185
1.61	3.7	0.27	179
1.32	5	0.58	151
1.45	5.7	0.73	144
1.7	5.6	0.69	147
1.68	5.3	0.59	154
1.83	5	0.57	155
1.79	4.3	0.37	169
1.75	4.6	0.44	154
1.84	5.7	0.74	143
1.83	3.7	0.19	176
